"","year","site","gap","tag","burn_yr","time","surv_init","init_height","rep","stems","surv_fin","fin_height","rep_fin","id","stage"
"4240.2006",2006,91,1,236,1986,2006,3,11,0,2,1,32,1,4240,"ad"
"4241.2006",2006,91,1,249,1986,2006,3,43,1,6,1,47,1,4241,"ad"
"4242.2006",2006,91,1,229,1986,2006,3,20,1,5,1,29,1,4242,"ad"
"4243.2006",2006,91,1,235,1986,2006,3,40,1,1,1,54,1,4243,"ad"
"4244.2006",2006,91,1,242,1986,2006,3,28,1,3,1,53,1,4244,"ad"
"4245.2006",2006,91,1,246,1986,2006,3,46,1,4,1,54,1,4245,"ad"
"4246.2006",2006,91,1,247,1986,2006,3,41,1,5,1,42,1,4246,"ad"
"4247.2006",2006,91,1,248,1986,2006,3,37,1,2,1,58,1,4247,"ad"
"4248.2006",2006,91,1,74,1986,2006,3,20,0,2,1,41,1,4248,"ad"
"4249.2006",2006,91,1,218,1986,2006,3,33,1,1,1,35,1,4249,"ad"
"4250.2006",2006,91,1,243,1986,2006,3,44,1,1,1,56,1,4250,"ad"
"4251.2006",2006,91,1,228,1986,2006,3,30,1,1,1,39,1,4251,"ad"
"4252.2006",2006,91,1,251,1986,2006,3,45,1,4,1,45,1,4252,"ad"
"4253.2006",2006,91,1,233,1986,2006,5,9,0,2,1,37,1,4253,"sg"
"4254.2006",2006,91,1,234,1986,2006,5,4,0,2,1,10,0,4254,"sg"
"4255.2006",2006,91,1,254,1986,2006,3,39,1,3,1,52,1,4255,"ad"
"4256.2006",2006,91,1,253,1986,2006,3,35,1,1,1,38,1,4256,"ad"
"4257.2006",2006,91,1,255,1986,2006,3,21,0,2,1,35,1,4257,"ad"
"4258.2006",2006,91,1,252,1986,2006,5,7,0,1,1,13,0,4258,"sg"
"4507.2006",1998,42,1,1722,1993,2006,1,14,1,4,0,NA,NA,4507,"ad"
"4515.2006",1998,42,3,1746,1993,2006,1,20,1,3,0,NA,NA,4515,"ad"
"4516.2006",1998,42,1,181,1993,2006,1,41,1,2,1,53,1,4516,"ad"
"4559.2006",1999,42,1,1499,1993,2006,1,36,1,2,1,38,1,4559,"ad"
"4586.2006",1999,42,1,475,1993,2006,1,22,1,3,1,34,1,4586,"ad"
"4597.2006",2000,42,1,235,1993,2006,1,30,1,1,0,NA,NA,4597,"ad"
"4598.2006",2000,42,1,229,1993,2006,1,26,1,2,0,NA,NA,4598,"ad"
"4631.2006",2000,42,1,267,1993,2006,1,3,0,2,2,NA,NA,4631,"ad"
"4692.2006",2001,42,1,916,1993,2006,1,18,1,5,0,NA,NA,4692,"ad"
"4697.2006",2001,42,1,295,1993,2006,1,24,1,3,1,56,1,4697,"ad"
"4698.2006",2001,42,1,296,1993,2006,1,27,1,5,1,40,1,4698,"ad"
"4757.2006",2002,42,1,998,1993,2006,1,21,1,2,0,NA,NA,4757,"ad"
"4758.2006",2002,42,1,982,1993,2006,1,22,1,3,1,24,1,4758,"ad"
"4759.2006",2002,42,1,974,1993,2006,1,16,1,1,1,29,1,4759,"ad"
"4760.2006",2002,42,1,986,1993,2006,1,13,1,4,1,17,1,4760,"ad"
"4761.2006",2002,42,1,990,1993,2006,1,15,0,2,1,22,1,4761,"ad"
"4762.2006",2002,42,1,983,1993,2006,1,33,1,4,1,37,1,4762,"ad"
"4771.2006",2002,42,2,1592,1993,2006,1,37,1,1,0,NA,NA,4771,"ad"
"4821.2006",2003,42,1,1506,1993,2006,1,25,1,3,0,NA,NA,4821,"ad"
"4822.2006",2003,42,1,1524,1993,2006,1,16,1,3,0,NA,NA,4822,"ad"
"4823.2006",2003,42,1,1525,1993,2006,1,25,1,2,0,NA,NA,4823,"ad"
"4824.2006",2003,42,2,1570,1993,2006,1,59,1,4,0,NA,NA,4824,"ad"
"4825.2006",2003,42,2,1572,1993,2006,1,59,1,2,0,NA,NA,4825,"ad"
"4826.2006",2003,42,1,1544,1993,2006,1,22,1,2,0,NA,NA,4826,"ad"
"4827.2006",2003,42,1,1543,1993,2006,1,10,1,8,1,21,1,4827,"ad"
"4828.2006",2003,42,1,1553,1993,2006,1,37,1,2,1,37,1,4828,"ad"
"4829.2006",2003,42,1,1551,1993,2006,1,34,1,2,1,35,1,4829,"ad"
"4830.2006",2003,42,1,1539,1993,2006,1,23,1,2,1,32,1,4830,"ad"
"4845.2006",2003,42,2,1559,1993,2006,1,17,0,3,0,NA,NA,4845,"ad"
"4846.2006",2003,42,2,1566,1993,2006,1,11,0,13,0,NA,NA,4846,"ad"
"4847.2006",2003,42,2,1567,1993,2006,1,22,1,1,0,NA,NA,4847,"ad"
"4848.2006",2003,42,2,1568,1993,2006,1,27,1,3,0,NA,NA,4848,"ad"
"4849.2006",2003,42,2,1573,1993,2006,1,18,1,3,0,NA,NA,4849,"ad"
"4850.2006",2003,42,2,1576,1993,2006,1,4,0,2,0,NA,NA,4850,"ad"
"4851.2006",2003,42,2,1578,1993,2006,1,16,1,3,0,NA,NA,4851,"ad"
"4852.2006",2003,42,2,1579,1993,2006,1,11,0,3,0,NA,NA,4852,"ad"
"4853.2006",2003,42,1,1720,1993,2006,1,41,1,6,0,NA,NA,4853,"ad"
"4854.2006",2003,42,2,2811,1993,2006,1,4,0,2,0,NA,NA,4854,"ad"
"4855.2006",2003,42,2,2814,1993,2006,1,10,0,8,0,NA,NA,4855,"ad"
"4856.2006",2003,42,2,1560,1993,2006,1,12,0,5,0,NA,NA,4856,"ad"
"4857.2006",2003,42,2,2806,1993,2006,1,20,1,2,1,37,1,4857,"ad"
"4858.2006",2003,42,2,1562,1993,2006,1,5,0,4,1,4,0,4858,"ad"
"4859.2006",2003,42,2,2810,1993,2006,1,18,0,2,1,30,1,4859,"ad"
"4860.2006",2003,42,2,2812,1993,2006,1,2,0,2,1,18,1,4860,"ad"
"4861.2006",2003,42,2,1555,1993,2006,1,13,1,2,1,19,1,4861,"ad"
"4862.2006",2003,42,2,2816,1993,2006,1,17,1,4,1,21,1,4862,"ad"
"4863.2006",2003,42,2,2817,1993,2006,1,20,1,1,1,46,1,4863,"ad"
"4864.2006",2003,42,2,1561,1993,2006,1,3,0,3,1,NA,NA,4864,"ad"
"4865.2006",2003,42,2,1571,1993,2006,1,35,1,3,1,38,1,4865,"ad"
"4866.2006",2003,42,2,1575,1993,2006,1,13,0,1,1,26,1,4866,"ad"
"4867.2006",2003,42,3,1582,1993,2006,1,34,1,3,1,44,1,4867,"ad"
"4868.2006",2003,42,3,1583,1993,2006,1,30,1,2,1,38,1,4868,"ad"
"4869.2006",2003,42,2,2807,1993,2006,1,15,1,1,1,21,1,4869,"ad"
"4870.2006",2003,42,2,2815,1993,2006,1,14,1,1,1,20,1,4870,"ad"
"4871.2006",2003,42,3,1584,1993,2006,1,39,1,2,1,47,1,4871,"ad"
"4872.2006",2003,42,2,1577,1993,2006,1,6,0,2,1,19,1,4872,"ad"
"4873.2006",2003,42,3,1580,1993,2006,1,30,1,1,1,34,1,4873,"ad"
"4874.2006",2003,42,2,1554,1993,2006,1,23,1,1,1,18,1,4874,"ad"
"4875.2006",2003,42,2,2805,1993,2006,1,12,1,1,1,26,1,4875,"ad"
"4876.2006",2004,42,3,2802,1993,2006,1,57,1,5,0,NA,NA,4876,"ad"
"4881.2006",2004,42,3,2801,1993,2006,1,47,1,3,0,NA,NA,4881,"ad"
"4882.2006",2004,42,2,2821,1993,2006,1,37,1,4,0,NA,NA,4882,"ad"
"4883.2006",2004,42,2,2822,1993,2006,1,47,1,8,0,NA,NA,4883,"ad"
"4884.2006",2004,42,2,2823,1993,2006,1,33,1,2,0,NA,NA,4884,"ad"
"4885.2006",2004,42,2,2824,1993,2006,1,28,0,4,0,NA,NA,4885,"ad"
"4886.2006",2004,42,1,2829,1993,2006,1,16,1,8,0,NA,NA,4886,"ad"
"4887.2006",2004,42,2,2808,1993,2006,1,39,0,4,1,40,1,4887,"ad"
"4888.2006",2004,42,1,2828,1993,2006,1,54,1,4,1,51,1,4888,"ad"
"4889.2006",2004,42,3,2804,1993,2006,1,43,1,2,1,55,1,4889,"ad"
"4890.2006",2004,42,1,2831,1993,2006,1,35,1,1,1,25,1,4890,"ad"
"4891.2006",2004,42,1,2832,1993,2006,1,18,1,3,1,34,1,4891,"ad"
"4892.2006",2004,42,1,2833,1993,2006,1,20,1,2,1,32,1,4892,"ad"
"4893.2006",2005,42,1,2835,1993,2006,1,40,1,2,1,21,1,4893,"ad"
"4894.2006",2005,42,1,2834,1993,2006,1,31,1,2,1,34,1,4894,"ad"
"4898.2006",2005,42,3,2836,1993,2006,1,37,1,1,0,NA,NA,4898,"ad"
"4899.2006",2005,42,3,2837,1993,2006,1,40,1,2,0,NA,NA,4899,"ad"
"4900.2006",2005,42,3,2839,1993,2006,1,25,1,2,0,NA,NA,4900,"ad"
"4901.2006",2005,42,2,2840,1993,2006,1,24,1,4,0,NA,NA,4901,"ad"
"4902.2006",2005,42,2,2843,1993,2006,1,31,1,2,0,NA,NA,4902,"ad"
"4903.2006",2005,42,2,2844,1993,2006,1,39,1,2,0,NA,NA,4903,"ad"
"4904.2006",2005,42,2,2841,1993,2006,1,34,1,2,1,NA,NA,4904,"ad"
"4905.2006",2005,42,1,2855,1993,2006,1,21,1,2,1,36,1,4905,"ad"
"4906.2006",2005,42,3,2838,1993,2006,1,50,1,5,1,29,1,4906,"ad"
"4907.2006",2005,42,2,2846,1993,2006,1,36,1,4,1,41,1,4907,"ad"
"4908.2006",2005,42,1,2856,1993,2006,1,26,1,2,1,38,1,4908,"ad"
"4909.2006",2005,42,1,2858,1993,2006,1,18,1,1,1,19,1,4909,"ad"
"4910.2006",2005,42,2,2845,1993,2006,1,14,1,1,1,27,1,4910,"ad"
"4911.2006",2005,42,1,2849,1993,2006,1,16,0,1,1,17,1,4911,"ad"
"4912.2006",2005,42,1,2857,1993,2006,1,17,1,2,1,35,1,4912,"ad"
"4913.2006",2005,42,1,2863,1993,2006,1,1,0,3,0,NA,NA,4913,"ad"
"4914.2006",2005,42,1,2859,1993,2006,1,7,0,3,1,4,0,4914,"ad"
"4915.2006",2005,42,1,2848,1993,2006,1,3,0,3,1,13,0,4915,"ad"
"4916.2006",2005,42,1,2850,1993,2006,1,13,1,2,1,27,1,4916,"ad"
"4917.2006",2005,42,1,2861,1993,2006,1,17,1,3,1,25,1,4917,"ad"
"4921.2006",2006,42,3,2865,1993,2006,3,37,1,5,0,NA,NA,4921,"ad"
"4922.2006",2006,42,3,2868,1993,2006,3,29,1,2,0,NA,NA,4922,"ad"
"4923.2006",2006,42,3,2872,1993,2006,3,41,1,1,0,NA,NA,4923,"ad"
"4924.2006",2006,42,3,2873,1993,2006,3,44,1,2,0,NA,NA,4924,"ad"
"4925.2006",2006,42,3,2876,1993,2006,3,2,0,4,0,NA,NA,4925,"ad"
"4926.2006",2006,42,3,2891,1993,2006,3,2,0,3,0,NA,NA,4926,"ad"
"4927.2006",2006,42,3,2898,1993,2006,3,48,1,3,0,NA,NA,4927,"ad"
"4928.2006",2006,42,3,2900,1993,2006,3,25,1,12,0,NA,NA,4928,"ad"
"4929.2006",2006,42,3,2875,1993,2006,3,6,0,3,1,2,1,4929,"ad"
"4930.2006",2006,42,3,2878,1993,2006,3,5,0,2,1,5,0,4930,"ad"
"4931.2006",2006,42,3,2899,1993,2006,3,42,1,4,1,24,0,4931,"ad"
"4932.2006",2006,42,3,2895,1993,2006,3,6,1,2,1,14,0,4932,"ad"
"4933.2006",2006,42,3,2866,1993,2006,3,29,1,3,1,30,1,4933,"ad"
"4934.2006",2006,42,3,2867,1993,2006,3,30,1,4,1,36,1,4934,"ad"
"4935.2006",2006,42,3,2882,1993,2006,3,29,1,2,1,26,1,4935,"ad"
"4936.2006",2006,42,3,2893,1993,2006,3,46,1,4,1,47,1,4936,"ad"
"4937.2006",2006,42,3,2896,1993,2006,3,34,1,3,1,56,1,4937,"ad"
"4938.2006",2006,42,3,2869,1993,2006,3,30,1,1,1,37,1,4938,"ad"
"4939.2006",2006,42,3,2870,1993,2006,3,30,1,2,1,39,1,4939,"ad"
"4940.2006",2006,42,3,2874,1993,2006,3,26,1,3,1,41,1,4940,"ad"
"4941.2006",2006,42,3,2877,1993,2006,3,12,0,4,1,41,1,4941,"ad"
"4942.2006",2006,42,3,2894,1993,2006,3,11,1,4,1,27,1,4942,"ad"
"4943.2006",2006,42,3,2897,1993,2006,3,32,1,3,1,34,1,4943,"ad"
"4944.2006",2006,42,3,2881,1993,2006,3,38,1,2,1,33,1,4944,"ad"
"4945.2006",2006,42,3,2864,1993,2006,3,49,1,1,1,46,1,4945,"ad"
"4946.2006",2006,42,1,2889,1993,2006,5,19,1,1,1,46,1,4946,"sg"
"4947.2006",2006,42,1,2884,1993,2006,5,8,0,3,1,27,1,4947,"sg"
"4948.2006",2006,42,1,2885,1993,2006,5,19,1,2,1,26,1,4948,"sg"
"4949.2006",2006,42,1,301,1993,2006,3,35,1,3,0,NA,NA,4949,"ad"
"4950.2006",2006,42,3,312,1993,2006,3,13,1,1,0,NA,NA,4950,"ad"
"4951.2006",2006,42,2,307,1993,2006,3,13,1,1,0,NA,NA,4951,"ad"
"4952.2006",2006,42,2,309,1993,2006,3,18,1,3,1,40,1,4952,"ad"
"4953.2006",2006,42,2,310,1993,2006,3,9,0,3,1,NA,NA,4953,"ad"
"4954.2006",2006,42,1,302,1993,2006,3,21,1,3,1,36,1,4954,"ad"
"4955.2006",2006,42,1,305,1993,2006,3,25,1,2,1,29,1,4955,"ad"
"4956.2006",2006,42,1,303,1993,2006,3,12,1,3,1,30,1,4956,"ad"
"4957.2006",2006,42,1,304,1993,2006,3,25,1,2,1,24,1,4957,"ad"
"4958.2006",2006,42,3,313,1993,2006,3,10,1,1,1,22,1,4958,"ad"
"4959.2006",2006,42,2,311,1993,2006,5,36,1,3,0,NA,NA,4959,"sg"
"4960.2006",2006,42,2,308,1993,2006,5,12,0,2,1,6,1,4960,"sg"
"5584.2006",2003,50,2,703,1993,2006,1,24,1,3,0,NA,NA,5584,"ad"
"5585.2006",2003,50,2,716,1993,2006,1,25,1,4,0,NA,NA,5585,"ad"
"5586.2006",2003,50,2,711,1993,2006,1,41,1,4,0,NA,NA,5586,"ad"
"5587.2006",2003,50,2,704,1993,2006,1,29,1,3,1,25,1,5587,"ad"
"5588.2006",2003,50,2,709,1993,2006,1,27,1,2,1,20,1,5588,"ad"
"5589.2006",2003,50,2,707,1993,2006,1,27,1,2,1,44,1,5589,"ad"
"5590.2006",2003,50,2,714,1993,2006,1,11,0,3,1,35,1,5590,"ad"
"5591.2006",2003,50,2,710,1993,2006,1,46,1,2,1,48,1,5591,"ad"
"5592.2006",2003,50,2,713,1993,2006,1,30,1,2,1,48,1,5592,"ad"
"5593.2006",2003,50,2,715,1993,2006,1,7,0,7,1,32,1,5593,"ad"
"5594.2006",2004,50,2,720,1993,2006,1,29,1,10,1,35,1,5594,"ad"
"5595.2006",2004,50,2,719,1993,2006,1,16,0,7,1,38,1,5595,"ad"
"5596.2006",2004,50,1,702,1993,2006,1,39,1,12,0,NA,NA,5596,"ad"
"5597.2006",2004,50,3,708,1993,2006,1,34,1,20,1,49,1,5597,"ad"
"5598.2006",2004,50,2,718,1993,2006,1,33,1,3,1,52,1,5598,"ad"
"5599.2006",2004,50,3,706,1993,2006,1,31,1,12,1,39,1,5599,"ad"
"5600.2006",2005,50,2,734,1993,2006,1,35,1,4,1,38,1,5600,"ad"
"5616.2006",2005,50,3,730,1993,2006,1,37,1,16,0,NA,NA,5616,"ad"
"5617.2006",2005,50,3,731,1993,2006,1,41,1,5,0,NA,NA,5617,"ad"
"5618.2006",2005,50,3,743,1993,2006,1,40,1,6,0,NA,NA,5618,"ad"
"5619.2006",2005,50,3,751,1993,2006,1,33,1,3,0,NA,NA,5619,"ad"
"5620.2006",2005,50,3,752,1993,2006,1,23,0,4,0,NA,NA,5620,"ad"
"5621.2006",2005,50,3,754,1993,2006,1,20,1,3,0,NA,NA,5621,"ad"
"5622.2006",2005,50,2,766,1993,2006,1,16,0,6,0,NA,NA,5622,"ad"
"5623.2006",2005,50,3,768,1993,2006,1,20,1,3,0,NA,NA,5623,"ad"
"5624.2006",2005,50,2,771,1993,2006,1,42,1,4,0,NA,NA,5624,"ad"
"5625.2006",2005,50,5,781,1993,2006,1,8,0,6,0,NA,NA,5625,"ad"
"5626.2006",2005,50,4,784,1993,2006,1,20,1,1,0,NA,NA,5626,"ad"
"5627.2006",2005,50,4,794,1993,2006,1,41,1,1,0,NA,NA,5627,"ad"
"5628.2006",2005,50,4,795,1993,2006,1,25,1,4,0,NA,NA,5628,"ad"
"5629.2006",2005,50,2,738,1993,2006,1,34,1,5,0,NA,NA,5629,"ad"
"5630.2006",2005,50,3,756,1993,2006,1,37,1,4,0,NA,NA,5630,"ad"
"5631.2006",2005,50,4,792,1993,2006,1,48,1,4,0,NA,NA,5631,"ad"
"5632.2006",2005,50,4,798,1993,2006,1,48,1,3,0,NA,NA,5632,"ad"
"5633.2006",2005,50,2,736,1993,2006,1,38,1,4,1,42,1,5633,"ad"
"5634.2006",2005,50,2,737,1993,2006,1,33,1,4,1,45,1,5634,"ad"
"5635.2006",2005,50,3,740,1993,2006,1,23,1,5,1,30,1,5635,"ad"
"5636.2006",2005,50,3,749,1993,2006,1,23,1,7,1,36,1,5636,"ad"
"5637.2006",2005,50,3,760,1993,2006,1,39,1,6,1,42,1,5637,"ad"
"5638.2006",2005,50,4,788,1993,2006,1,49,1,2,1,43,1,5638,"ad"
"5639.2006",2005,50,2,727,1993,2006,1,31,1,3,1,11,0,5639,"ad"
"5640.2006",2005,50,2,733,1993,2006,1,37,1,3,1,49,1,5640,"ad"
"5641.2006",2005,50,2,769,1993,2006,1,17,0,5,1,29,1,5641,"ad"
"5642.2006",2005,50,4,799,1993,2006,1,41,1,2,1,44,1,5642,"ad"
"5643.2006",2005,50,4,800,1993,2006,1,41,1,5,1,51,1,5643,"ad"
"5644.2006",2005,50,2,722,1993,2006,1,34,1,3,1,44,1,5644,"ad"
"5645.2006",2005,50,2,723,1993,2006,1,37,1,3,1,41,1,5645,"ad"
"5646.2006",2005,50,2,724,1993,2006,1,59,1,2,1,47,1,5646,"ad"
"5647.2006",2005,50,2,739,1993,2006,1,46,1,5,1,45,1,5647,"ad"
"5648.2006",2005,50,3,741,1993,2006,1,35,1,12,1,31,1,5648,"ad"
"5649.2006",2005,50,3,742,1993,2006,1,38,1,6,1,30,1,5649,"ad"
"5650.2006",2005,50,3,746,1993,2006,1,25,1,5,1,26,1,5650,"ad"
"5651.2006",2005,50,3,750,1993,2006,1,15,1,2,1,7,0,5651,"ad"
"5652.2006",2005,50,3,753,1993,2006,1,25,1,2,1,21,0,5652,"ad"
"5653.2006",2005,50,2,762,1993,2006,1,26,1,4,1,43,1,5653,"ad"
"5654.2006",2005,50,2,765,1993,2006,1,40,1,4,1,47,1,5654,"ad"
"5655.2006",2005,50,2,770,1993,2006,1,54,1,3,1,56,1,5655,"ad"
"5656.2006",2005,50,5,775,1993,2006,1,29,1,6,1,56,1,5656,"ad"
"5657.2006",2005,50,5,780,1993,2006,1,13,0,3,1,50,1,5657,"ad"
"5658.2006",2005,50,4,791,1993,2006,1,37,1,4,1,45,1,5658,"ad"
"5659.2006",2005,50,4,793,1993,2006,1,33,1,2,1,42,1,5659,"ad"
"5660.2006",2005,50,2,735,1993,2006,1,39,1,4,1,49,1,5660,"ad"
"5661.2006",2005,50,2,728,1993,2006,1,32,1,3,1,44,1,5661,"ad"
"5662.2006",2005,50,3,744,1993,2006,1,42,1,3,1,38,1,5662,"ad"
"5663.2006",2005,50,3,745,1993,2006,1,30,1,10,1,35,1,5663,"ad"
"5664.2006",2005,50,3,747,1993,2006,1,28,1,5,1,34,1,5664,"ad"
"5665.2006",2005,50,3,755,1993,2006,1,19,1,2,1,9,0,5665,"ad"
"5666.2006",2005,50,3,761,1993,2006,1,38,1,3,1,47,1,5666,"ad"
"5667.2006",2005,50,2,764,1993,2006,1,28,1,2,1,36,1,5667,"ad"
"5668.2006",2005,50,3,767,1993,2006,1,31,1,3,1,18,1,5668,"ad"
"5669.2006",2005,50,2,772,1993,2006,1,47,1,2,1,45,1,5669,"ad"
"5670.2006",2005,50,2,773,1993,2006,1,42,1,3,1,51,1,5670,"ad"
"5671.2006",2005,50,5,779,1993,2006,1,11,0,2,1,36,1,5671,"ad"
"5672.2006",2005,50,2,725,1993,2006,1,23,0,3,1,51,1,5672,"ad"
"5673.2006",2005,50,2,726,1993,2006,1,37,1,2,1,50,1,5673,"ad"
"5674.2006",2005,50,4,796,1993,2006,1,30,1,1,1,38,1,5674,"ad"
"5675.2006",2005,50,2,721,1993,2006,1,34,1,4,1,47,1,5675,"ad"
"5676.2006",2005,50,2,729,1993,2006,1,24,1,2,1,30,1,5676,"ad"
"5677.2006",2005,50,5,777,1993,2006,1,29,1,5,1,41,1,5677,"ad"
"5678.2006",2005,50,5,774,1993,2006,1,15,0,4,1,12,0,5678,"ad"
"5679.2006",2005,50,4,789,1993,2006,1,31,1,1,1,41,1,5679,"ad"
"5680.2006",2005,50,2,488,1993,2006,1,5,0,3,0,NA,NA,5680,"ad"
"5681.2006",2005,50,3,480,1993,2006,1,32,1,3,0,NA,NA,5681,"ad"
"5682.2006",2005,50,3,481,1993,2006,1,32,1,4,0,NA,NA,5682,"ad"
"5683.2006",2005,50,3,485,1993,2006,1,29,1,4,1,43,1,5683,"ad"
"5684.2006",2005,50,3,482,1993,2006,1,29,1,4,1,32,1,5684,"ad"
"5685.2006",2005,50,3,484,1993,2006,1,36,1,4,1,42,1,5685,"ad"
"5686.2006",2005,50,2,486,1993,2006,1,39,1,2,1,6,0,5686,"ad"
"5687.2006",2005,50,2,487,1993,2006,1,26,1,3,1,53,1,5687,"ad"
"5688.2006",2005,50,4,493,1993,2006,1,35,1,2,1,45,1,5688,"ad"
"5689.2006",2005,50,3,483,1993,2006,1,36,1,6,1,62,1,5689,"ad"
"5690.2006",2005,50,2,489,1993,2006,1,36,1,3,1,37,1,5690,"ad"
"5691.2006",2005,50,2,490,1993,2006,1,41,1,3,1,45,1,5691,"ad"
"5692.2006",2005,50,2,491,1993,2006,1,37,1,9,1,55,1,5692,"ad"
"5693.2006",2005,50,2,492,1993,2006,1,38,1,4,1,48,1,5693,"ad"
"5694.2006",2006,50,4,498,1993,2006,3,39,1,2,1,37,1,5694,"ad"
"5695.2006",2006,50,4,499,1993,2006,3,56,1,2,1,54,1,5695,"ad"
"5696.2006",2006,50,3,494,1993,2006,3,25,1,7,1,30,1,5696,"ad"
"5697.2006",2006,50,4,496,1993,2006,3,42,1,1,1,36,1,5697,"ad"
"5698.2006",2006,50,4,497,1993,2006,3,38,1,4,1,47,1,5698,"ad"
"5699.2006",2006,50,1,500,1993,2006,3,35,1,3,0,NA,NA,5699,"ad"
"5700.2006",2006,50,4,909,1993,2006,3,48,1,2,1,40,1,5700,"ad"
"5701.2006",2006,50,1,901,1993,2006,3,11,0,4,1,47,1,5701,"ad"
"5702.2006",2006,50,3,903,1993,2006,3,24,1,4,1,60,1,5702,"ad"
"5703.2006",2006,50,3,906,1993,2006,3,16,0,5,1,25,1,5703,"ad"
"5704.2006",2006,50,2,907,1993,2006,3,35,1,4,1,41,1,5704,"ad"
"5705.2006",2006,50,1,902,1993,2006,5,22,1,3,1,40,1,5705,"sg"
"5706.2006",2006,50,4,908,1993,2006,5,4,0,2,1,38,1,5706,"sg"
"5912.2006",2000,57,2,645,1993,2006,1,31,1,7,1,52,1,5912,"ad"
"5915.2006",2005,57,1,655,1993,2006,1,42,1,2,0,NA,NA,5915,"ad"
"5916.2006",2006,57,2,654,1993,2006,3,11,0,2,1,31,1,5916,"ad"
"6034.2006",1998,29,1,777,1997,2006,1,38,1,4,1,49,1,6034,"ad"
"6168.2006",2001,29,1,299,1997,2006,1,32,1,2,1,45,1,6168,"ad"
"6190.2006",2001,29,1,513,1997,2006,1,24,1,3,0,NA,NA,6190,"ad"
"6197.2006",2002,29,1,529,1997,2006,1,55,1,5,0,NA,NA,6197,"ad"
"6203.2006",2003,29,1,428,1997,2006,1,24,1,3,1,49,1,6203,"ad"
"6204.2006",2003,29,1,530,1997,2006,1,41,1,3,1,52,1,6204,"ad"
"6205.2006",2003,29,1,432,1997,2006,1,27,1,4,1,72,1,6205,"ad"
"6206.2006",2003,29,1,287,1997,2006,1,16,1,3,1,41,1,6206,"ad"
"6208.2006",2004,29,1,534,1997,2006,1,18,1,3,0,NA,NA,6208,"ad"
"6209.2006",2004,29,1,536,1997,2006,1,33,1,4,1,43,1,6209,"ad"
"6210.2006",2004,29,1,537,1997,2006,1,18,1,5,1,42,1,6210,"ad"
"6211.2006",2004,29,1,533,1997,2006,1,21,1,2,1,32,1,6211,"ad"
"6228.2006",2005,29,1,543,1997,2006,1,34,1,2,0,NA,NA,6228,"ad"
"6229.2006",2005,29,1,553,1997,2006,1,9,0,2,0,NA,NA,6229,"ad"
"6230.2006",2005,29,1,555,1997,2006,1,55,1,12,0,NA,NA,6230,"ad"
"6231.2006",2005,29,1,562,1997,2006,1,39,1,7,0,NA,NA,6231,"ad"
"6232.2006",2005,29,1,569,1997,2006,1,41,1,6,0,NA,NA,6232,"ad"
"6233.2006",2005,29,1,576,1997,2006,1,42,1,2,0,NA,NA,6233,"ad"
"6234.2006",2005,29,1,580,1997,2006,1,65,1,6,0,NA,NA,6234,"ad"
"6235.2006",2005,29,1,556,1997,2006,1,55,1,7,0,NA,NA,6235,"ad"
"6236.2006",2005,29,1,558,1997,2006,1,57,1,6,0,NA,NA,6236,"ad"
"6237.2006",2005,29,1,561,1997,2006,1,47,1,5,0,NA,NA,6237,"ad"
"6238.2006",2005,29,1,581,1997,2006,1,66,1,3,0,NA,NA,6238,"ad"
"6239.2006",2005,29,1,586,1997,2006,1,42,1,3,0,NA,NA,6239,"ad"
"6240.2006",2005,29,1,591,1997,2006,1,51,1,6,0,NA,NA,6240,"ad"
"6241.2006",2005,29,1,565,1997,2006,1,42,1,14,1,46,1,6241,"ad"
"6242.2006",2005,29,1,566,1997,2006,1,68,1,7,1,40,1,6242,"ad"
"6243.2006",2005,29,1,572,1997,2006,1,60,1,7,1,55,1,6243,"ad"
"6244.2006",2005,29,1,574,1997,2006,1,55,1,5,1,56,1,6244,"ad"
"6245.2006",2005,29,1,577,1997,2006,1,55,1,4,1,39,1,6245,"ad"
"6246.2006",2005,29,1,582,1997,2006,1,41,1,3,1,52,1,6246,"ad"
"6247.2006",2005,29,1,584,1997,2006,1,33,1,3,1,54,1,6247,"ad"
"6248.2006",2005,29,1,587,1997,2006,1,52,1,4,1,60,1,6248,"ad"
"6249.2006",2005,29,1,549,1997,2006,1,38,1,4,1,23,0,6249,"ad"
"6250.2006",2005,29,1,557,1997,2006,1,44,1,5,1,44,1,6250,"ad"
"6251.2006",2005,29,1,571,1997,2006,1,49,1,9,1,63,1,6251,"ad"
"6252.2006",2005,29,1,575,1997,2006,1,36,1,4,1,35,1,6252,"ad"
"6253.2006",2005,29,1,542,1997,2006,1,25,1,4,1,52,1,6253,"ad"
"6254.2006",2005,29,1,544,1997,2006,1,19,1,5,1,47,1,6254,"ad"
"6255.2006",2005,29,1,548,1997,2006,1,40,1,4,1,45,1,6255,"ad"
"6256.2006",2005,29,1,552,1997,2006,1,23,1,1,1,48,1,6256,"ad"
"6257.2006",2005,29,1,563,1997,2006,1,52,1,3,1,64,1,6257,"ad"
"6258.2006",2005,29,1,573,1997,2006,1,46,1,5,1,56,1,6258,"ad"
"6259.2006",2005,29,1,583,1997,2006,1,37,1,2,1,45,1,6259,"ad"
"6260.2006",2005,29,1,585,1997,2006,1,47,1,4,1,64,1,6260,"ad"
"6261.2006",2005,29,1,559,1997,2006,1,61,1,9,1,69,1,6261,"ad"
