bald	gap	tag	year	initial	fire_year	ht_init	ht_final	rp_init	rp_final	stage	fate	st_init										
32	1	264	2005	2003	1997	31	NA	44	NA	sm	rip	8										
32	1	265	2005	2003	1997	41	26	107	26	me	sm	4										
32	1	268	2005	2003	1997	42	NA	116	NA	me	rip	2										
32	1	270	2005	2003	1997	23	6	17	0	sm	ve	2										
32	1	271	2005	2003	1997	43	10	124	0	me	ve	3										
32	1	272	2005	2003	1997	26	8	0	0	ve	ve	2										
32	1	273	2005	2003	1997	41	31	107	44	me	sm	3										
32	1	274	2005	2003	1997	35	30	65	40	me	sm	4										
32	1	277	2005	2003	1997	35	NA	65	NA	me	rip	3										
32	1	278	2005	2003	1997	24	NA	20	NA	sm	rip	5										
32	1	281	2005	2003	1997	37	NA	77	NA	me	rip	2										
32	1	284	2005	2003	1997	25	10	23	0	sm	ve	5										
32	1	285	2005	2003	1997	31	NA	44	NA	sm	rip	3										
32	1	286	2005	2003	1997	36	NA	71	NA	me	rip	8										
32	1	288	2005	2003	1997	38	17	84	0	me	ve	8										
32	1	289	2005	2003	1997	33	NA	54	NA	me	rip	5										
32	1	294	2005	2005	1997	63	49	414	188	la	me	4										
32	1	297	2005	2003	1997	31	NA	44	NA	sm	rip	10										
32	1	298	2005	2004	1997	9	36	0	71	ve	me	1										
32	1	299	2005	2004	1997	30	31	40	44	sm	sm	2										
32	1	300	2005	2005	1997	28	NA	32	NA	sm	rip	2										
32	1	800	2005	1998	1997	36	NA	71	NA	me	rip	21										
32	1	809	2005	1998	1997	27	NA	29	NA	sm	rip	6										
32	1	812	2005	1998	1997	27	16	29	0	sm	ve	2										
32	1	814	2005	1998	1997	35	13	65	0	me	ve	8										
32	1	815	2005	1998	1997	41	15	107	0	me	ve	3										
32	1	823	2005	1998	1997	48	22	176	0	me	ve	5										
32	1	829	2005	1998	1997	46	13	154	0	me	ve	5										
32	1	830	2005	1998	1997	22	NA	15	NA	sm	rip	1										
32	1	875	2005	1998	1997	30	NA	0	NA	ve	rip	5										
32	1	892	2005	1998	1997	30	NA	40	NA	sm	rip	3										
32	1	1410	2005	1999	1997	37	43	77	124	me	me	10										
32	1	1412	2005	1999	1997	34	NA	59	NA	me	rip	7										
32	1	1413	2005	1999	1997	21	NA	13	NA	sm	rip	4										
32	1	1416	2005	1999	1997	31	15	44	0	sm	ve	6										
32	1	1417	2005	1999	1997	30	19	40	0	sm	ve	5										
32	1	1418	2005	1999	1997	39	18	91	0	me	ve	5										
32	1	1419	2005	1999	1997	39	17	91	0	me	ve	2										
32	1	1420	2005	1999	1997	39	10	91	0	me	ve	3										
32	1	1421	2005	1999	1997	38	22	84	15	me	sm	3										
32	1	1422	2005	1999	1997	32	17	49	0	sm	ve	6										
32	1	1425	2005	1999	1997	42	NA	116	NA	me	rip	3										
32	1	1431	2005	1999	1997	28	25	32	23	sm	sm	5										
32	1	1433	2005	1999	1997	24	9	20	0	sm	ve	3										
32	1	1435	2005	1999	1997	10	NA	0	NA	ve	rip	6										
32	1	1436	2005	1999	1997	43	21	124	13	me	sm	6										
32	1	2701	2005	2005	1997	24	32	20	49	sm	sm	2										
32	1	2702	2005	2005	1997	48	NA	176	NA	me	rip	2										
32	1	2703	2005	2005	1997	34	34	59	59	me	me	2										
32	1	2704	2005	2005	1997	34	33	59	54	me	me	3										
32	1	2705	2005	2005	1997	42	32	116	0	me	ve	3										
42	1	181	2005	1998	1993	41	41	107	107	me	me	1										
42	1	229	2005	2000	1993	30	26	40	26	sm	sm	2										
42	1	235	2005	2000	1993	46	30	154	40	me	sm	3										
42	1	264	2005	2000	1993	39	NA	91	NA	me	rip	5										
42	1	267	2005	2000	1993	10	3	1	0	sm	ve	4										
42	1	295	2005	2001	1993	36	24	71	20	me	sm	3										
42	1	296	2005	2001	1993	29	27	36	29	sm	sm	4										
42	1	475	2005	1999	1993	28	22	32	15	sm	sm	3										
42	1	684	2005	1995	1993	51	NA	213	NA	la	rip	5										
42	1	914	2005	2001	1993	38	NA	84	NA	me	rip	1										
42	1	916	2005	2001	1993	36	18	71	8	me	sm	3										
42	1	930	2005	2001	1993	44	NA	134	NA	me	rip	1										
42	1	974	2005	2002	1993	27	16	29	6	sm	sm	1										
42	1	978	2005	2002	1993	24	27	20	29	sm	sm	4										
42	1	982	2005	2002	1993	21	22	13	15	sm	sm	4										
42	1	983	2005	2002	1993	26	33	26	54	sm	sm	2										
42	1	986	2005	2002	1993	18	13	8	3	sm	sm	2										
42	1	990	2005	2002	1993	19	15	9	0	sm	ve	2										
42	1	998	2005	2002	1993	36	21	71	13	me	sm	4										
42	1	1482	2005	1999	1993	33	NA	54	NA	me	rip	2										
42	1	1499	2005	1999	1993	41	36	107	71	me	me	2										
42	1	1506	2005	2003	1993	44	25	134	23	me	sm	2										
42	1	1511	2005	2003	1993	30	NA	40	NA	sm	rip	5										
42	1	1521	2005	2003	1993	49	NA	188	NA	me	rip	2										
42	1	1524	2005	2003	1993	29	16	36	6	sm	sm	2										
42	1	1525	2005	2003	1993	27	25	29	23	sm	sm	5										
42	1	1538	2005	2003	1993	54	NA	255	NA	la	rip	4										
42	1	1539	2005	2003	1993	40	23	99	17	me	sm	3										
42	1	1542	2005	2003	1993	24	NA	20	NA	sm	rip	8										
42	1	1543	2005	2003	1993	16	10	0	1	ve	sm	3										
42	1	1544	2005	2003	1993	8	22	0	15	ve	sm	4										
42	1	1545	2005	2003	1993	36	NA	71	NA	me	rip	3										
42	1	1551	2005	2003	1993	16	34	6	59	sm	me	6										
42	1	1553	2005	2003	1993	34	37	59	77	me	me	2										
42	1	1720	2005	2003	1993	35	41	65	107	me	me	4										
42	1	1722	2005	1998	1993	51	14	213	4	la	sm	3										
42	1	2828	2005	2004	1993	38	54	84	255	me	la	2										
42	1	2829	2005	2004	1993	51	16	213	6	la	sm	2										
42	1	2830	2005	2004	1993	21	23	13	17	sm	sm	2										
42	1	2831	2005	2004	1993	18	35	8	65	sm	me	3										
42	1	2832	2005	2004	1993	25	18	23	8	sm	sm	1										
42	1	2833	2005	2004	1993	28	20	32	11	sm	sm	1										
42	1	2834	2005	2005	1993	21	31	13	44	sg	sm	2										
42	1	2835	2005	2005	1993	27	40	29	99	sg	me	2										
42	1	2847	2005	2005	1993	18	NA	8	NA	sm	rip	1										
42	1	2848	2005	2005	1993	5	3	0	0	sg	ve	2										
42	1	2849	2005	2005	1993	13	16	3	0	sm	ve	2										
42	1	2850	2005	2005	1993	6	13	0	3	sg	sm	1										
42	1	2851	2005	2005	1993	14	29	0	36	sg	sm	1										
42	1	2852	2005	2005	1993	11	24	2	20	sm	sm	1										
42	1	2853	2005	2005	1993	15	NA	5	NA	sm	rip	1										
42	1	2854	2005	2005	1993	12	21	2	13	sm	sm	1										
42	1	2855	2005	2005	1993	12	21	2	13	sm	sm	1										
42	1	2856	2005	2005	1993	20	26	11	26	sm	sm	1										
42	1	2857	2005	2005	1993	18	17	8	7	sm	sm	1										
42	1	2858	2005	2005	1993	12	18	2	8	sm	sm	1										
42	1	2859	2005	2005	1993	14	7	0	0	sg	ve	2										
42	1	2860	2005	2005	1993	3	8	0	1	sg	sm	2										
42	1	2861	2005	2005	1993	6	17	0	7	sg	sm	2										
42	1	2862	2005	2005	1993	3	6	0	0	sg	ve	2										
42	1	2863	2005	2005	1993	6	1	0	0	sg	ve	1										
42	2	947	2005	2001	1993	40	NA	99	NA	me	rip	3										
42	2	1554	2005	2003	1993	16	23	6	17	sm	sm	2										
42	2	1555	2005	2003	1993	42	13	116	3	me	sm	1										
42	2	1559	2005	2003	1993	37	17	77	0	me	ve	6										
42	2	1560	2005	2003	1993	23	12	17	0	sm	ve	3										
42	2	1561	2005	2003	1993	18	3	8	0	sm	ve	3										
42	2	1562	2005	2003	1993	21	5	13	0	sm	ve	2										
42	2	1563	2005	2003	1993	34	NA	59	NA	me	rip	2										
42	2	1566	2005	2003	1993	20	11	11	0	sm	ve	4										
42	2	1567	2005	2003	1993	29	22	36	15	sm	sm	1										
42	2	1568	2005	2003	1993	29	27	36	29	sm	sm	2										
42	2	1569	2005	2003	1993	48	40	176	99	me	me	3										
42	2	1570	2005	2003	1993	55	59	270	337	la	la	11										
42	2	1571	2005	2003	1993	39	35	91	65	me	me	2										
42	2	1572	2005	2003	1993	56	59	286	337	la	la	5										
42	2	1573	2005	2003	1993	36	18	71	8	me	sm	3										
42	2	1575	2005	2003	1993	23	13	17	0	sm	ve	1										
42	2	1576	2005	2003	1993	37	4	77	0	me	ve	2										
42	2	1577	2005	2003	1993	20	6	11	0	sm	ve	1										
42	2	1578	2005	2003	1993	26	16	26	6	sm	sm	2										
42	2	1579	2005	2003	1993	33	11	54	0	sm	ve	2										
42	2	1590	2005	2002	1993	25	NA	23	NA	sm	rip	3										
42	2	1592	2005	2002	1993	61	37	374	77	la	me	2										
42	2	1738	2005	1998	1993	39	NA	91	NA	me	rip	3										
42	2	2805	2005	2003	1993	17	12	7	2	sm	sm	2										
42	2	2806	2005	2003	1993	28	20	32	11	sm	sm	2										
42	2	2807	2005	2003	1993	18	15	8	5	sm	sm	1										
42	2	2808	2005	2004	1993	32	39	49	0	sm	ve	2										
42	2	2810	2005	2003	1993	23	18	17	0	sm	ve	3										
42	2	2811	2005	2003	1993	11	4	2	0	sm	ve	5										
42	2	2812	2005	2003	1993	20	2	11	0	sm	ve	1										
42	2	2814	2005	2003	1993	34	10	59	0	me	ve	5										
42	2	2815	2005	2003	1993	22	14	15	4	sm	sm	2										
42	2	2816	2005	2003	1993	27	17	29	7	sm	sm	3										
42	2	2817	2005	2003	1993	23	20	17	11	sm	sm	2										
42	2	2820	2005	2004	1993	20	NA	11	NA	sm	rip	5										
42	2	2821	2005	2004	1993	33	37	54	77	sm	me	6										
42	2	2822	2005	2004	1993	59	47	337	165	la	me	7										
42	2	2823	2005	2004	1993	37	33	77	54	me	sm	3										
42	2	2824	2005	2004	1993	16	28	6	0	sm	ve	2										
42	2	2826	2005	2004	1993	51	NA	213	NA	la	rip	2										
42	2	2840	2005	2005	1993	33	24	54	20	sm	sm	2										
42	2	2841	2005	2005	1993	19	34	9	59	sm	me	2										
42	2	2842	2005	2005	1993	23	NA	17	NA	sm	rip	2										
42	2	2843	2005	2005	1993	19	31	9	44	sm	sm	2										
42	2	2844	2005	2005	1993	27	39	29	91	sm	me	2										
42	2	2845	2005	2005	1993	13	14	3	4	sm	sm	1										
42	2	2846	2005	2005	1993	18	36	0	71	ve	me	3										
42	3	272	2005	2001	1993	49	NA	188	NA	me	rip	2										
42	3	953	2005	2002	1993	40	NA	99	NA	me	rip	3										
42	3	1580	2005	2003	1993	33	30	54	40	me	sm	1										
42	3	1582	2005	2003	1993	9	34	0	59	ve	me	4										
42	3	1583	2005	2003	1993	26	30	26	40	sm	sm	2										
42	3	1584	2005	2003	1993	39	39	91	91	me	me	1										
42	3	1585	2005	2003	1993	58	NA	319	NA	la	rip	3										
42	3	1586	2005	2003	1993	19	NA	0	NA	ve	rip	4										
42	3	1746	2005	1998	1993	42	20	116	11	me	sm	1										
42	3	2801	2005	2004	1993	38	47	84	165	me	me	4										
42	3	2802	2005	2004	1993	50	57	200	302	me	la	6										
42	3	2804	2005	2004	1993	39	43	91	124	me	me	1										
42	3	2836	2005	2005	1993	25	37	23	77	sm	me	1										
42	3	2837	2005	2005	1993	27	40	29	99	sm	me	2										
42	3	2838	2005	2005	1993	24	50	20	200	sm	la	2										
42	3	2839	2005	2005	1993	32	25	49	23	sm	sm	1										
50	1	702	2005	2004	1993	38	39	84	91	me	me	3										
50	2	486	2005	2005	1993	27	39	29	91	sm	me	3										
50	2	487	2005	2005	1993	30	26	40	26	sm	sm	2										
50	2	488	2005	2005	1993	33	5	54	0	sm	ve	3										
50	2	489	2005	2005	1993	28	36	32	71	sm	me	2										
50	2	490	2005	2005	1993	43	41	124	107	me	me	1										
50	2	491	2005	2005	1993	47	37	165	77	me	me	4										
50	2	492	2005	2005	1993	34	38	59	84	me	me	3										
50	2	703	2005	2003	1993	27	24	0	20	ve	sm	4										
50	2	704	2005	2003	1993	22	29	15	36	sm	sm	4										
50	2	707	2005	2003	1993	43	27	124	29	me	sm	2										
50	2	709	2005	2003	1993	30	27	40	29	sm	sm	3										
50	2	710	2005	2003	1993	54	46	255	154	la	me	2										
50	2	711	2005	2003	1993	36	41	71	107	me	me	3										
50	2	713	2005	2003	1993	41	30	107	40	me	sm	2										
50	2	714	2005	2003	1993	43	11	124	0	me	ve	1										
50	2	715	2005	2003	1993	39	7	91	0	me	ve	3										
50	2	716	2005	2003	1993	32	25	49	23	sm	sm	3										
50	2	718	2005	2004	1993	31	33	44	54	sm	sm	3										
50	2	719	2005	2004	1993	28	16	32	0	sm	ve	3										
50	2	720	2005	2004	1993	47	29	165	36	me	sm	7										
50	2	721	2005	2005	1993	39	34	91	59	me	me	2										
50	2	722	2005	2005	1993	27	34	29	59	sm	me	6										
50	2	723	2005	2005	1993	32	37	49	77	sm	me	2										
50	2	724	2005	2005	1993	51	59	213	337	la	la	2										
50	2	725	2005	2005	1993	38	23	84	0	me	ve	2										
50	2	726	2005	2005	1993	31	37	44	77	sm	me	2										
50	2	727	2005	2005	1993	45	31	144	44	me	sm	2										
50	2	728	2005	2005	1993	30	32	40	49	sm	sm	2										
50	2	729	2005	2005	1993	26	24	26	20	sm	sm	1										
50	2	733	2005	2005	1993	32	37	49	77	sm	me	1										
50	2	734	2005	2005	1993	25	35	23	65	sm	me	3										
50	2	735	2005	2005	1993	38	39	84	91	me	me	3										
50	2	736	2005	2005	1993	54	38	255	84	la	me	2										
50	2	737	2005	2005	1993	32	33	49	54	sm	sm	2										
50	2	738	2005	2005	1993	45	34	144	59	me	me	4										
50	2	739	2005	2005	1993	44	46	134	154	me	me	4										
50	2	762	2005	2005	1993	35	26	65	26	me	sm	2										
50	2	763	2005	2005	1993	32	NA	49	NA	sm	rip	2										
50	2	764	2005	2005	1993	28	28	32	32	sm	sm	4										
50	2	765	2005	2005	1993	39	40	91	99	me	me	3										
50	2	766	2005	2005	1993	34	16	59	0	me	ve	4										
50	2	769	2005	2005	1993	38	17	84	0	me	ve	3										
50	2	770	2005	2005	1993	53	54	240	255	la	la	3										
50	2	771	2005	2005	1993	34	42	59	116	me	me	2										
50	2	772	2005	2005	1993	31	47	44	165	sm	me	5										
50	2	773	2005	2005	1993	35	42	65	116	me	me	3										
50	3	480	2005	2005	1993	43	32	124	49	me	sm	3										
50	3	481	2005	2005	1993	45	32	144	49	me	sm	1										
50	3	482	2005	2005	1993	28	29	32	36	sm	sm	2										
50	3	483	2005	2005	1993	39	36	91	71	me	me	3										
50	3	484	2005	2005	1993	43	36	124	71	me	me	2										
50	3	485	2005	2005	1993	30	29	40	36	sm	sm	1										
50	3	706	2005	2004	1993	54	31	255	44	la	sm	6										
50	3	708	2005	2004	1993	58	34	319	59	la	me	8										
50	3	730	2005	2005	1993	48	37	176	77	me	me	7										
50	3	731	2005	2005	1993	44	41	134	107	me	me	7										
50	3	732	2005	2005	1993	53	NA	240	NA	la	rip	1										
50	3	740	2005	2005	1993	52	23	226	17	la	sm	4										
50	3	741	2005	2005	1993	55	35	270	65	la	me	7										
50	3	742	2005	2005	1993	64	38	435	84	la	me	3										
50	3	743	2005	2005	1993	38	40	84	99	me	me	2										
50	3	744	2005	2005	1993	36	42	71	116	me	me	2										
50	3	745	2005	2005	1993	45	30	144	40	me	sm	5										
50	3	746	2005	2005	1993	26	25	26	23	sm	sm	3										
50	3	747	2005	2005	1993	35	28	65	32	me	sm	2										
50	3	749	2005	2005	1993	23	23	17	17	sm	sm	2										
50	3	750	2005	2005	1993	23	15	17	5	sm	sm	2										
50	3	751	2005	2005	1993	25	33	23	54	sm	sm	2										
50	3	752	2005	2005	1993	36	23	71	0	me	ve	2										
50	3	753	2005	2005	1993	37	25	77	23	me	sm	1										
50	3	754	2005	2005	1993	24	20	20	11	sm	sm	2										
50	3	755	2005	2005	1993	19	19	9	9	sm	sm	2										
50	3	756	2005	2005	1993	34	37	59	77	me	me	2										
50	3	757	2005	2005	1993	40	NA	99	NA	me	rip	3										
50	3	758	2005	2005	1993	30	NA	40	NA	sm	rip	2										
50	3	759	2005	2005	1993	52	NA	226	NA	la	rip	12										
50	3	760	2005	2005	1993	27	39	29	91	sm	me	3										
50	3	761	2005	2005	1993	33	38	54	84	sm	me	2										
50	3	767	2005	2005	1993	42	31	116	44	me	sm	3										
50	4	493	2005	2005	1993	16	35	6	65	sm	me	2										
50	4	784	2005	2005	1993	31	20	44	11	sm	sm	2										
50	4	785	2005	2005	1993	33	NA	54	NA	me	rip	2										
50	4	786	2005	2005	1993	53	NA	240	NA	la	rip	3										
50	4	787	2005	2005	1993	45	NA	144	NA	me	rip	1										
50	4	788	2005	2005	1993	48	49	176	188	me	me	2										
50	4	789	2005	2005	1993	24	31	0	44	ve	sm	2										
50	4	790	2005	2005	1993	33	NA	54	NA	sm	rip	1										
50	4	791	2005	2005	1993	46	37	154	77	me	me	3										
50	4	792	2005	2005	1993	47	48	165	176	me	me	3										
50	4	793	2005	2005	1993	37	33	77	54	me	me	1										
50	4	794	2005	2005	1993	51	41	213	107	la	me	2										
50	4	795	2005	2005	1993	55	25	270	23	la	sm	2										
50	4	796	2005	2005	1993	26	30	26	40	sm	sm	1										
50	4	798	2005	2005	1993	55	48	270	176	la	me	2										
50	4	799	2005	2005	1993	36	41	71	107	me	me	2										
50	4	800	2005	2005	1993	41	41	107	107	me	me	2										
50	5	774	2005	2005	1993	41	15	107	0	me	ve	1										
50	5	775	2005	2005	1993	43	29	124	36	me	sm	2										
50	5	776	2005	2005	1993	47	NA	165	NA	me	rip	2										
50	5	777	2005	2005	1993	25	29	23	36	sm	sm	2										
50	5	778	2005	2005	1993	29	NA	36	NA	sm	rip	1										
50	5	779	2005	2005	1993	30	11	40	0	sm	ve	1										
50	5	780	2005	2005	1993	26	13	26	0	sm	ve	4										
50	5	781	2005	2005	1993	21	8	13	0	sm	ve	3										
57	1	65	2005	1999	1993	31	NA	44	NA	sm	rip	4										
57	1	209	2005	1999	1993	9	NA	0	NA	ve	rip	1										
57	1	655	2005	2005	1993	53	42	240	116	la	me	15										
57	2	54	2005	1999	1993	41	NA	107	NA	me	rip	6										
57	2	645	2005	2000	1993	34	31	59	44	me	sm	8										
57	2	646	2005	2002	1993	39	NA	91	NA	me	rip	4										
59	2	37	2005	2001	1968	55	34	270	59	la	me	8										
59	2	46	2005	2003	1968	15	49	5	188	sm	me	1										
59	2	47	2005	2003	1968	24	41	20	107	sm	me	3										
59	2	52	2005	2005	1968	28	36	32	71	sm	me	2										
59	2	53	2005	2005	1968	33	26	54	26	sm	sm	2										
59	2	54	2005	2005	1968	42	45	116	144	me	me	2										
59	2	55	2005	2005	1968	36	36	71	71	me	me	2										
59	2	56	2005	2005	1968	31	23	44	17	sm	sm	2										
59	2	57	2005	2005	1968	13	10	0	0	ve	ve	2										
59	2	59	2005	2005	1968	21	16	13	6	sm	sm	2										
59	2	60	2005	2005	1968	18	24	8	20	sm	sm	4										
59	2	61	2005	2005	1968	22	16	15	6	sm	sm	2										
59	2	63	2005	2005	1968	13	15	3	5	sm	sm	2										
59	2	64	2005	2005	1968	26	31	26	44	sm	sm	3										
59	2	65	2005	2005	1968	23	36	17	71	sm	me	2										
59	2	66	2005	2005	1968	24	29	20	36	sm	sm	2										
59	2	67	2005	2005	1968	18	28	8	32	sm	sm	2										
59	2	68	2005	2005	1968	13	18	3	8	sm	sm	2										
59	2	69	2005	2005	1968	31	31	44	44	sm	sm	1										
59	2	71	2005	2005	1968	26	31	26	44	sm	sm	2										
59	2	73	2005	2005	1968	26	23	26	17	sm	sm	1										
59	2	74	2005	2005	1968	29	30	36	40	sm	sm	3										
59	2	75	2005	2005	1968	5	24	0	20	ve	sm	2										
59	2	76	2005	2005	1968	19	20	9	11	sm	sm	1										
59	2	77	2005	2005	1968	41	34	107	59	me	me	2										
59	2	78	2005	2005	1968	23	25	17	23	sm	sm	2										
59	2	79	2005	2005	1968	22	30	15	40	sm	sm	1										
59	2	80	2005	2005	1968	7	NA	0	NA	ve	rip	2										
59	2	82	2005	2005	1968	21	31	13	44	sm	sm	4										
59	2	83	2005	2005	1968	16	23	6	17	sm	sm	2										
59	2	84	2005	2005	1968	19	16	9	6	sm	sm	2										
59	2	85	2005	2005	1968	31	34	44	59	sm	me	2										
59	2	86	2005	2005	1968	23	31	17	44	sm	sm	2										
59	2	87	2005	2005	1968	19	17	9	7	sm	sm	2										
59	2	88	2005	2005	1968	27	24	29	20	sm	sm	1										
59	2	90	2005	2005	1968	24	40	0	99	ve	me	1										
59	2	91	2005	2005	1968	28	49	32	188	sm	me	2										
59	2	92	2005	2005	1968	12	14	2	4	sm	sm	1										
59	2	93	2005	2005	1968	19	26	9	26	sm	sm	1										
59	2	94	2005	2005	1968	15	1	5	0	sm	ve	3										
59	2	95	2005	2005	1968	18	17	8	0	sm	ve	1										
59	2	96	2005	2005	1968	12	19	2	9	sm	sm	2										
59	2	291	2005	2000	1968	31	NA	44	NA	sm	rip	11										
59	2	644	2005	2005	1968	8	23	0	17	sg	sm	1										
59	2	645	2005	2005	1968	10	21	0	13	sg	sm	1										
59	2	646	2005	2005	1968	6	10	0	0	sg	ve	1										
59	2	647	2005	2005	1968	13	16	3	6	sm	sm	1										
59	2	690	2005	2005	1968	10	23	1	17	sm	sm	3										
59	3	648	2005	2005	1968	20	6	11	0	sm	sm	9										
59	3	649	2005	2005	1968	2	NA	0	NA	sg	rip	1										
59	3	650	2005	2005	1968	2	31	0	44	ve	sm	3										
59	3	651	2005	2005	1968	3	40	0	99	ve	me	3										
59	4	38	2005	2001	1968	32	NA	49	NA	sm	rip	8										
59	4	48	2005	2003	1968	46	29	154	36	me	sm	4										
59	4	49	2005	2003	1968	42	25	116	23	me	sm	2										
59	4	50	2005	2003	1968	37	34	77	59	me	me	2										
59	4	97	2005	2005	1968	41	28	107	32	sg	sm	2										
59	4	601	2005	2005	1968	35	28	65	32	sg	sm	2										
59	4	602	2005	2005	1968	43	21	124	13	me	sm	2										
59	4	603	2005	2005	1968	37	34	77	59	me	me	2										
59	4	604	2005	2005	1968	44	29	134	36	me	sm	2										
59	4	609	2005	2005	1968	33	34	54	59	sm	me	3										
59	4	610	2005	2005	1968	29	29	36	36	sm	sm	2										
59	4	611	2005	2005	1968	18	32	8	49	sm	sm	3										
59	4	614	2005	2005	1968	32	23	49	17	sm	sm	2										
59	4	615	2005	2005	1968	32	28	49	32	sm	sm	2										
59	5	51	2005	2004	1968	37	33	77	54	me	me	6										
59	9	1	2005	2000	1968	21	18	13	8	sm	sm	1										
59	9	39	2005	2003	1968	43	NA	124	NA	me	rip	4										
59	9	40	2005	2003	1968	16	29	0	36	ve	sm	3										
59	9	41	2005	2003	1968	35	22	65	15	me	sm	2										
59	9	42	2005	2003	1968	33	27	54	29	me	sm	1										
59	9	43	2005	2003	1968	9	31	0	44	ve	sm	2										
59	9	44	2005	2003	1968	44	29	134	36	me	sm	1										
59	9	45	2005	2003	1968	15	26	5	26	sm	sm	2										
59	9	605	2005	2005	1968	11	32	0	49	ve	sm	2										
59	9	606	2005	2005	1968	22	15	15	5	sm	sm	3										
59	9	607	2005	2005	1968	37	18	77	8	me	sm	1										
59	9	608	2005	2005	1968	18	9	8	0	sm	ve	2										
59	9	612	2005	2005	1968	16	9	6	0	sm	ve	4										
59	9	613	2005	2005	1968	32	37	49	77	sm	me	2										
59	9	616	2005	2005	1968	4	NA	0	NA	ve	rip	2										
59	9	617	2005	2005	1968	10	32	0	49	ve	sm	3										
59	9	618	2005	2005	1968	33	NA	54	NA	me	rip	1										
59	9	619	2005	2005	1968	25	NA	23	NA	sm	rip	1										
59	9	620	2005	2005	1968	41	25	107	23	me	sm	1										
59	9	621	2005	2005	1968	31	26	44	26	sm	sm	2										
59	9	622	2005	2005	1968	22	14	15	4	sm	sm	2										
59	9	623	2005	2005	1968	36	37	71	77	me	me	1										
59	9	624	2005	2005	1968	40	NA	99	NA	me	rip	1										
59	9	625	2005	2005	1968	47	27	165	29	me	sm	2										
59	9	627	2005	2005	1968	8	22	0	15	ve	sm	2										
59	9	628	2005	2005	1968	17	20	7	11	sm	sm	1										
59	9	629	2005	2005	1968	8	12	0	2	ve	sm	3										
59	9	630	2005	2005	1968	8	10	0	1	ve	sm	2										
59	9	631	2005	2005	1968	15	10	5	1	sm	sm	1										
